user_id,signup_date,ab_group,channel,platform,region,age_group
105128,2026-02-16,test,paid_search,ios,Moscow,25-34
105129,2026-03-02,test,email,web,Moscow,25-34
105130,2026-02-24,control,organic,web,Moscow,25-34
105131,2026-01-30,test,referral,web,Moscow,18-24
105132,2026-02-05,test,email,ios,Other Russia,25-34
105133,2026-02-12,test,referral,android,Other Russia,18-24
105134,2026-01-04,test,paid_search,web,Other Russia,18-24
105135,2026-03-07,control,social_ads,android,Saint Petersburg,25-34
105136,2026-01-09,control,paid_search,web,Moscow,25-34
105137,2026-02-11,test,social_ads,web,Moscow,25-34
105138,2026-02-28,control,email,web,Moscow,25-34
105139,2026-01-08,test,organic,ios,Saint Petersburg,35-44
105140,2026-03-31,control,referral,ios,Other Russia,25-34
105141,2026-02-03,control,paid_search,web,Moscow,25-34
105142,2026-01-02,control,organic,web,Moscow,25-34
105143,2026-03-01,control,social_ads,ios,Moscow,18-24
105144,2026-02-20,control,referral,android,Saint Petersburg,25-34
105145,2026-02-27,test,paid_search,web,Moscow,35-44
105146,2026-03-09,test,referral,android,Moscow,18-24
105147,2026-02-12,control,paid_search,ios,Moscow,35-44
105148,2026-03-16,control,email,ios,Moscow,18-24
105149,2026-02-03,test,social_ads,web,Other Russia,25-34
105150,2026-02-19,control,referral,android,Other Russia,35-44
105151,2026-01-15,test,organic,ios,Moscow,35-44
105152,2026-02-25,test,paid_search,web,Moscow,25-34
105153,2026-01-24,test,email,android,Moscow,25-34
105154,2026-03-04,test,organic,android,Other Russia,18-24
105155,2026-03-14,test,paid_search,android,Saint Petersburg,35-44
105156,2026-03-19,test,referral,android,Saint Petersburg,25-34
105157,2026-03-25,test,social_ads,web,Saint Petersburg,18-24
105158,2026-01-12,control,referral,android,Other Russia,18-24
105159,2026-01-13,control,social_ads,web,Moscow,45+
105160,2026-03-25,control,email,android,Moscow,18-24
105161,2026-02-04,control,paid_search,web,Moscow,35-44
105162,2026-01-03,test,social_ads,web,Saint Petersburg,25-34
105163,2026-01-26,control,referral,web,Moscow,25-34
105164,2026-03-17,control,social_ads,android,Other Russia,25-34
105165,2026-02-01,control,organic,ios,Other Russia,25-34
105166,2026-01-07,test,paid_search,android,Other Russia,25-34
105167,2026-03-06,test,paid_search,web,Other Russia,25-34
105168,2026-01-18,test,social_ads,web,Saint Petersburg,25-34
105169,2026-02-01,control,paid_search,ios,Other Russia,35-44
105170,2026-01-01,control,referral,web,Other Russia,25-34
105171,2026-02-24,test,referral,ios,Moscow,25-34
105172,2026-02-10,test,organic,android,Other Russia,25-34
105173,2026-03-20,test,social_ads,ios,Other Russia,25-34
105174,2026-01-31,test,paid_search,web,Other Russia,25-34
105175,2026-01-19,control,organic,ios,Other Russia,18-24
105176,2026-01-15,test,paid_search,android,Moscow,35-44
105177,2026-01-19,test,paid_search,ios,Other Russia,45+
105178,2026-02-10,test,referral,android,Moscow,18-24
105179,2026-01-08,test,paid_search,web,Saint Petersburg,18-24
105180,2026-02-06,control,organic,android,Other Russia,45+
105181,2026-03-18,control,paid_search,web,Saint Petersburg,25-34
105182,2026-03-11,test,referral,android,Moscow,25-34
105183,2026-02-27,test,paid_search,android,Other Russia,25-34
105184,2026-03-22,control,organic,android,Moscow,25-34
105185,2026-03-12,control,email,web,Moscow,25-34
105186,2026-02-28,test,organic,android,Moscow,35-44
105187,2026-03-19,control,organic,web,Saint Petersburg,25-34
105188,2026-01-12,control,paid_search,ios,Moscow,25-34
105189,2026-03-15,test,social_ads,ios,Moscow,18-24
105190,2026-01-27,test,referral,ios,Other Russia,18-24
105191,2026-03-07,test,organic,web,Saint Petersburg,35-44
105192,2026-03-24,test,referral,ios,Other Russia,45+
105193,2026-02-14,control,social_ads,ios,Saint Petersburg,35-44
105194,2026-01-08,test,referral,ios,Moscow,18-24
105195,2026-02-03,test,email,ios,Other Russia,35-44
105196,2026-02-06,test,referral,android,Moscow,18-24
105197,2026-03-26,test,organic,web,Other Russia,25-34
105198,2026-03-26,control,organic,web,Moscow,25-34
105199,2026-02-21,control,email,ios,Other Russia,25-34
105200,2026-03-27,control,social_ads,android,Saint Petersburg,25-34
105201,2026-02-09,control,paid_search,web,Other Russia,35-44
105202,2026-02-07,test,email,web,Moscow,35-44
105203,2026-03-17,control,referral,android,Other Russia,18-24
105204,2026-03-02,test,social_ads,android,Moscow,18-24
105205,2026-02-17,control,referral,ios,Other Russia,25-34
105206,2026-02-11,control,organic,android,Moscow,18-24
105207,2026-03-05,control,social_ads,android,Moscow,18-24
105208,2026-03-09,control,email,ios,Other Russia,18-24
105209,2026-02-14,test,organic,web,Saint Petersburg,18-24
105210,2026-01-03,test,organic,ios,Other Russia,25-34
105211,2026-01-10,control,referral,android,Other Russia,45+
105212,2026-01-13,test,paid_search,ios,Moscow,35-44
105213,2026-02-11,test,organic,web,Other Russia,25-34
105214,2026-02-25,test,organic,android,Moscow,18-24
105215,2026-03-14,control,organic,android,Saint Petersburg,25-34
105216,2026-01-21,control,organic,web,Moscow,25-34
105217,2026-03-12,test,referral,android,Moscow,35-44
105218,2026-03-01,test,social_ads,android,Other Russia,25-34
105219,2026-01-05,control,social_ads,android,Other Russia,25-34
105220,2026-02-01,test,organic,android,Other Russia,18-24
105221,2026-01-28,control,paid_search,web,Other Russia,35-44
105222,2026-03-21,test,organic,android,Moscow,35-44
105223,2026-03-24,control,referral,web,Moscow,25-34
105224,2026-03-15,test,email,android,Moscow,45+
105225,2026-02-17,control,paid_search,android,Other Russia,18-24
105226,2026-02-14,control,email,android,Moscow,18-24
105227,2026-01-29,test,organic,android,Other Russia,35-44
105228,2026-03-11,control,organic,android,Moscow,25-34
105229,2026-01-08,test,referral,web,Moscow,18-24
105230,2026-01-25,test,paid_search,web,Other Russia,18-24
105231,2026-01-13,control,email,web,Moscow,18-24
105232,2026-02-14,control,organic,android,Moscow,18-24
105233,2026-01-27,test,referral,ios,Saint Petersburg,25-34
105234,2026-01-18,test,organic,ios,Other Russia,18-24
105235,2026-02-03,test,organic,web,Moscow,25-34
105236,2026-03-19,control,paid_search,ios,Moscow,25-34
105237,2026-02-20,test,email,ios,Moscow,35-44
105238,2026-03-16,test,paid_search,android,Saint Petersburg,45+
105239,2026-03-24,test,social_ads,android,Moscow,18-24
105240,2026-03-23,control,organic,ios,Saint Petersburg,18-24
105241,2026-02-01,control,organic,android,Saint Petersburg,18-24
105242,2026-03-20,test,organic,web,Other Russia,25-34
105243,2026-03-23,test,referral,web,Other Russia,25-34
105244,2026-03-28,control,organic,ios,Other Russia,18-24
105245,2026-02-01,test,organic,android,Saint Petersburg,35-44
105246,2026-01-21,control,social_ads,web,Moscow,45+
105247,2026-02-22,control,paid_search,web,Moscow,18-24
105248,2026-03-25,control,paid_search,ios,Saint Petersburg,18-24
105249,2026-03-23,control,organic,web,Moscow,35-44
105250,2026-02-21,control,paid_search,ios,Moscow,35-44
105251,2026-01-14,control,social_ads,ios,Moscow,18-24
105252,2026-02-08,control,organic,android,Moscow,25-34
105253,2026-03-06,test,social_ads,web,Moscow,18-24
105254,2026-02-20,test,organic,web,Saint Petersburg,25-34
105255,2026-02-01,test,email,web,Other Russia,35-44
105256,2026-01-31,control,email,web,Moscow,18-24
105257,2026-01-06,test,organic,android,Other Russia,18-24
105258,2026-01-26,control,paid_search,ios,Moscow,25-34
105259,2026-03-02,test,paid_search,web,Other Russia,25-34
105260,2026-01-22,test,referral,android,Saint Petersburg,35-44
105261,2026-03-31,control,paid_search,android,Saint Petersburg,25-34
105262,2026-01-08,control,social_ads,web,Other Russia,35-44
105263,2026-02-22,test,organic,web,Saint Petersburg,35-44
105264,2026-02-14,test,organic,android,Moscow,25-34
105265,2026-03-16,test,social_ads,ios,Moscow,18-24
105266,2026-03-21,test,social_ads,android,Other Russia,25-34
105267,2026-02-18,test,referral,web,Other Russia,25-34
105268,2026-02-26,control,referral,android,Saint Petersburg,18-24
105269,2026-03-04,test,social_ads,web,Other Russia,18-24
105270,2026-02-16,control,paid_search,web,Moscow,18-24
105271,2026-01-17,control,email,android,Saint Petersburg,45+
105272,2026-02-08,control,referral,android,Saint Petersburg,25-34
105273,2026-01-22,test,referral,web,Moscow,35-44
105274,2026-02-11,test,email,web,Other Russia,45+
105275,2026-02-25,control,paid_search,android,Other Russia,35-44
105276,2026-01-19,control,social_ads,web,Other Russia,25-34
105277,2026-01-23,control,social_ads,web,Other Russia,25-34
105278,2026-03-16,test,organic,web,Moscow,35-44
105279,2026-02-03,test,social_ads,web,Other Russia,35-44
105280,2026-01-18,control,paid_search,android,Moscow,35-44
105281,2026-03-06,control,paid_search,web,Other Russia,25-34
105282,2026-03-06,test,organic,ios,Moscow,35-44
105283,2026-03-16,control,social_ads,ios,Other Russia,25-34
105284,2026-03-10,test,social_ads,web,Other Russia,25-34
105285,2026-03-31,control,paid_search,ios,Moscow,25-34
105286,2026-02-21,control,organic,web,Moscow,18-24
105287,2026-01-26,control,paid_search,android,Saint Petersburg,18-24
105288,2026-03-19,test,organic,android,Moscow,35-44
105289,2026-01-24,control,organic,android,Other Russia,18-24
105290,2026-01-27,control,paid_search,web,Moscow,35-44
105291,2026-03-16,test,referral,android,Moscow,18-24
105292,2026-03-21,test,paid_search,ios,Moscow,18-24
105293,2026-01-31,control,social_ads,web,Moscow,25-34
105294,2026-03-07,control,referral,web,Moscow,18-24
105295,2026-03-25,test,paid_search,web,Other Russia,18-24
105296,2026-03-13,control,referral,web,Other Russia,18-24
105297,2026-01-01,test,organic,web,Other Russia,25-34
105298,2026-03-01,control,paid_search,android,Moscow,18-24
105299,2026-01-16,control,organic,android,Moscow,25-34
105300,2026-03-18,control,paid_search,web,Moscow,18-24
105301,2026-01-07,test,email,android,Saint Petersburg,18-24
105302,2026-03-31,control,social_ads,android,Moscow,18-24
105303,2026-01-16,control,social_ads,ios,Moscow,18-24
105304,2026-02-07,control,organic,android,Saint Petersburg,35-44
105305,2026-01-22,test,email,android,Moscow,25-34
105306,2026-03-15,control,paid_search,ios,Saint Petersburg,25-34
105307,2026-02-05,test,organic,web,Saint Petersburg,35-44
105308,2026-03-09,test,email,web,Other Russia,18-24
105309,2026-01-07,control,paid_search,android,Moscow,35-44
105310,2026-02-10,test,paid_search,web,Other Russia,35-44
105311,2026-03-23,test,organic,web,Moscow,35-44
105312,2026-03-25,control,organic,web,Moscow,35-44
105313,2026-01-19,control,referral,ios,Moscow,18-24
105314,2026-02-05,control,paid_search,web,Moscow,25-34
105315,2026-02-06,control,email,android,Saint Petersburg,25-34
105316,2026-02-20,test,organic,web,Other Russia,25-34
105317,2026-02-18,test,social_ads,android,Other Russia,18-24
105318,2026-01-10,test,social_ads,ios,Moscow,18-24
105319,2026-03-10,control,social_ads,ios,Moscow,45+
105320,2026-01-21,control,paid_search,web,Moscow,25-34
105321,2026-01-29,control,paid_search,web,Other Russia,18-24
105322,2026-03-17,test,social_ads,android,Moscow,18-24
105323,2026-03-04,control,referral,android,Moscow,25-34
105324,2026-02-05,test,organic,ios,Moscow,18-24
105325,2026-03-24,test,paid_search,android,Other Russia,18-24
105326,2026-02-05,control,social_ads,android,Moscow,45+
105327,2026-02-20,test,organic,web,Moscow,18-24
105328,2026-01-23,test,organic,ios,Saint Petersburg,18-24
105329,2026-01-17,test,email,android,Other Russia,25-34
105330,2026-02-14,control,organic,android,Saint Petersburg,18-24
105331,2026-02-20,control,organic,web,Other Russia,18-24
105332,2026-03-14,test,social_ads,web,Other Russia,25-34
105333,2026-02-05,control,organic,web,Saint Petersburg,35-44
105334,2026-03-22,test,organic,web,Other Russia,25-34
105335,2026-02-24,control,organic,web,Other Russia,35-44
105336,2026-01-07,test,organic,ios,Moscow,35-44
105337,2026-03-08,test,paid_search,ios,Other Russia,25-34
105338,2026-02-21,control,referral,web,Saint Petersburg,25-34
105339,2026-02-05,control,paid_search,ios,Saint Petersburg,35-44
105340,2026-02-12,test,paid_search,web,Saint Petersburg,18-24
105341,2026-01-28,control,social_ads,web,Other Russia,25-34
105342,2026-02-25,test,organic,android,Other Russia,18-24
105343,2026-02-21,test,paid_search,android,Moscow,18-24
105344,2026-02-10,control,paid_search,web,Other Russia,45+
105345,2026-01-26,test,paid_search,android,Saint Petersburg,18-24
105346,2026-02-05,test,paid_search,android,Other Russia,25-34
105347,2026-02-14,test,organic,ios,Moscow,18-24
105348,2026-02-12,control,referral,android,Moscow,25-34
105349,2026-01-28,control,email,web,Moscow,35-44
105350,2026-02-22,control,referral,web,Moscow,25-34
105351,2026-01-21,test,organic,android,Moscow,35-44
105352,2026-02-15,test,social_ads,ios,Moscow,25-34
105353,2026-01-11,test,paid_search,web,Moscow,35-44
105354,2026-02-12,control,organic,web,Other Russia,35-44
105355,2026-03-12,test,email,web,Moscow,18-24
105356,2026-03-15,test,referral,web,Moscow,35-44
105357,2026-03-04,test,organic,web,Other Russia,18-24
105358,2026-03-09,control,email,android,Moscow,25-34
105359,2026-01-06,test,organic,web,Other Russia,18-24
105360,2026-01-31,control,paid_search,android,Other Russia,25-34
105361,2026-02-28,control,organic,web,Moscow,45+
105362,2026-03-14,test,organic,web,Saint Petersburg,35-44
105363,2026-02-22,control,email,android,Moscow,25-34
105364,2026-03-18,control,paid_search,web,Moscow,45+
105365,2026-01-25,test,organic,web,Saint Petersburg,25-34
105366,2026-01-14,test,referral,android,Moscow,18-24
105367,2026-01-08,control,referral,web,Saint Petersburg,35-44
105368,2026-02-22,test,email,web,Saint Petersburg,18-24
105369,2026-03-01,control,email,android,Moscow,35-44
105370,2026-01-26,control,email,web,Moscow,18-24
105371,2026-03-12,control,social_ads,ios,Saint Petersburg,25-34
105372,2026-03-08,test,paid_search,web,Moscow,25-34
105373,2026-02-02,control,email,web,Other Russia,25-34
105374,2026-01-22,control,organic,ios,Other Russia,18-24
105375,2026-03-08,test,organic,ios,Other Russia,18-24
105376,2026-03-02,test,paid_search,web,Moscow,18-24
105377,2026-01-16,test,organic,android,Moscow,35-44
105378,2026-01-23,test,social_ads,android,Other Russia,25-34
105379,2026-02-13,control,email,ios,Other Russia,18-24
105380,2026-02-16,control,paid_search,ios,Other Russia,18-24
105381,2026-01-15,control,paid_search,ios,Saint Petersburg,25-34
105382,2026-03-27,test,paid_search,android,Moscow,25-34
105383,2026-02-04,control,social_ads,web,Moscow,25-34
105384,2026-02-04,control,organic,android,Other Russia,18-24
105385,2026-01-06,control,organic,ios,Other Russia,45+
105386,2026-03-20,control,social_ads,android,Other Russia,18-24
105387,2026-01-22,test,paid_search,android,Other Russia,25-34
105388,2026-03-30,test,paid_search,web,Other Russia,35-44
105389,2026-02-14,control,organic,web,Saint Petersburg,25-34
105390,2026-03-20,test,organic,ios,Other Russia,18-24
105391,2026-01-17,test,social_ads,ios,Other Russia,25-34
105392,2026-01-15,control,paid_search,android,Other Russia,25-34
105393,2026-03-14,control,paid_search,web,Other Russia,35-44
105394,2026-03-15,test,referral,ios,Saint Petersburg,25-34
105395,2026-02-18,control,social_ads,android,Other Russia,35-44
105396,2026-01-03,test,organic,android,Saint Petersburg,25-34
105397,2026-03-26,test,social_ads,web,Other Russia,35-44
105398,2026-02-05,test,organic,android,Other Russia,18-24
105399,2026-03-26,test,organic,web,Other Russia,35-44
105400,2026-03-20,test,social_ads,ios,Moscow,18-24
105401,2026-03-18,test,organic,web,Other Russia,25-34
105402,2026-03-03,control,organic,ios,Other Russia,25-34
105403,2026-03-02,test,referral,web,Other Russia,45+
105404,2026-02-17,test,social_ads,web,Saint Petersburg,25-34
105405,2026-01-03,test,email,web,Other Russia,18-24
105406,2026-02-04,test,referral,android,Other Russia,45+
105407,2026-03-07,control,organic,ios,Saint Petersburg,35-44
105408,2026-03-15,test,social_ads,android,Saint Petersburg,25-34
105409,2026-02-20,test,paid_search,ios,Other Russia,25-34
105410,2026-03-05,test,social_ads,web,Other Russia,25-34
105411,2026-01-02,test,paid_search,web,Moscow,45+
105412,2026-02-12,test,organic,web,Moscow,18-24
105413,2026-02-15,test,organic,ios,Other Russia,35-44
105414,2026-03-22,control,referral,android,Other Russia,25-34
105415,2026-01-28,control,organic,web,Moscow,45+
105416,2026-01-21,test,social_ads,ios,Other Russia,25-34
105417,2026-02-01,test,referral,android,Saint Petersburg,25-34
105418,2026-01-16,test,social_ads,android,Moscow,35-44
105419,2026-02-20,control,paid_search,web,Other Russia,45+
105420,2026-02-27,control,organic,android,Moscow,35-44
105421,2026-03-14,control,email,ios,Moscow,25-34
105422,2026-03-29,test,paid_search,ios,Other Russia,25-34
105423,2026-01-07,test,paid_search,android,Saint Petersburg,35-44
105424,2026-01-23,test,email,web,Moscow,25-34
105425,2026-01-28,control,organic,android,Saint Petersburg,18-24
105426,2026-01-23,test,paid_search,ios,Saint Petersburg,18-24
105427,2026-03-16,test,organic,android,Other Russia,18-24
105428,2026-01-13,control,organic,android,Moscow,18-24
105429,2026-01-03,test,paid_search,ios,Moscow,25-34
105430,2026-03-19,test,social_ads,web,Saint Petersburg,45+
105431,2026-03-28,control,organic,web,Saint Petersburg,25-34
105432,2026-01-21,control,social_ads,android,Other Russia,18-24
105433,2026-01-30,test,referral,ios,Moscow,25-34
105434,2026-02-15,test,referral,android,Other Russia,25-34
105435,2026-02-17,test,organic,web,Other Russia,35-44
105436,2026-03-31,test,referral,ios,Moscow,35-44
105437,2026-02-06,control,organic,android,Moscow,18-24
105438,2026-01-02,test,social_ads,android,Saint Petersburg,45+
105439,2026-02-08,test,paid_search,web,Other Russia,18-24
105440,2026-02-20,control,social_ads,web,Moscow,35-44
105441,2026-02-16,test,organic,android,Moscow,35-44
105442,2026-02-16,control,social_ads,android,Other Russia,35-44
105443,2026-03-25,control,organic,ios,Other Russia,18-24
105444,2026-03-14,control,organic,ios,Moscow,18-24
105445,2026-01-23,test,social_ads,web,Moscow,18-24
105446,2026-02-01,control,organic,web,Moscow,18-24
105447,2026-03-02,control,social_ads,web,Other Russia,18-24
105448,2026-02-06,test,social_ads,web,Other Russia,18-24
105449,2026-02-08,control,social_ads,android,Saint Petersburg,25-34
105450,2026-01-16,test,social_ads,web,Other Russia,18-24
105451,2026-01-23,test,referral,android,Saint Petersburg,25-34
105452,2026-03-08,control,email,ios,Other Russia,35-44
105453,2026-03-17,control,organic,web,Moscow,18-24
105454,2026-03-12,test,paid_search,web,Moscow,25-34
105455,2026-01-28,control,social_ads,web,Moscow,35-44
105456,2026-01-13,control,organic,ios,Moscow,25-34
105457,2026-01-15,test,organic,android,Other Russia,25-34
105458,2026-02-05,test,organic,android,Saint Petersburg,35-44
105459,2026-02-16,test,paid_search,android,Moscow,25-34
105460,2026-03-22,test,paid_search,android,Other Russia,25-34
105461,2026-03-22,test,social_ads,android,Saint Petersburg,35-44
105462,2026-01-01,test,social_ads,ios,Saint Petersburg,35-44
105463,2026-03-05,test,social_ads,android,Moscow,25-34
105464,2026-01-27,test,organic,web,Other Russia,25-34
105465,2026-01-18,test,social_ads,web,Other Russia,35-44
105466,2026-02-19,test,social_ads,android,Other Russia,25-34
105467,2026-01-04,control,organic,android,Other Russia,25-34
105468,2026-01-31,test,organic,web,Saint Petersburg,18-24
105469,2026-02-19,test,organic,android,Moscow,18-24
105470,2026-01-25,control,email,web,Other Russia,25-34
105471,2026-02-23,control,organic,android,Moscow,35-44
105472,2026-02-11,test,organic,android,Other Russia,25-34
105473,2026-03-13,control,organic,web,Moscow,45+
105474,2026-01-17,control,organic,android,Moscow,35-44
105475,2026-01-06,control,paid_search,android,Saint Petersburg,35-44
105476,2026-02-17,control,referral,android,Saint Petersburg,35-44
105477,2026-01-24,test,paid_search,android,Other Russia,18-24
105478,2026-03-05,control,referral,ios,Other Russia,25-34
105479,2026-01-09,control,organic,ios,Other Russia,18-24
105480,2026-02-21,test,paid_search,ios,Other Russia,25-34
105481,2026-03-31,control,referral,web,Saint Petersburg,18-24
105482,2026-01-09,control,social_ads,web,Saint Petersburg,35-44
105483,2026-01-28,test,referral,web,Other Russia,35-44
105484,2026-03-17,test,organic,web,Moscow,18-24
105485,2026-02-18,test,paid_search,android,Moscow,25-34
105486,2026-01-16,test,social_ads,android,Moscow,25-34
105487,2026-01-20,test,organic,android,Other Russia,35-44
105488,2026-03-10,control,referral,web,Other Russia,45+
105489,2026-03-19,test,organic,ios,Moscow,18-24
105490,2026-02-02,test,organic,ios,Moscow,18-24
105491,2026-02-12,control,social_ads,web,Moscow,35-44
105492,2026-03-12,test,social_ads,ios,Saint Petersburg,18-24
105493,2026-01-16,control,referral,web,Moscow,35-44
105494,2026-01-19,test,referral,android,Other Russia,18-24
105495,2026-03-11,test,organic,web,Other Russia,25-34
105496,2026-01-17,test,social_ads,android,Other Russia,25-34
105497,2026-03-11,control,email,android,Other Russia,35-44
105498,2026-02-14,test,organic,android,Other Russia,18-24
105499,2026-03-31,test,paid_search,web,Other Russia,35-44
105500,2026-01-03,control,email,web,Saint Petersburg,35-44
105501,2026-03-27,control,organic,android,Other Russia,35-44
105502,2026-01-21,test,email,web,Saint Petersburg,45+
105503,2026-01-04,control,paid_search,web,Moscow,35-44
105504,2026-03-07,test,referral,android,Moscow,35-44
105505,2026-02-17,test,social_ads,android,Other Russia,25-34
105506,2026-03-17,control,social_ads,android,Other Russia,35-44
105507,2026-01-10,test,referral,web,Other Russia,45+
105508,2026-01-08,control,organic,ios,Moscow,25-34
105509,2026-02-21,test,social_ads,android,Saint Petersburg,18-24
105510,2026-03-21,test,email,web,Other Russia,18-24
105511,2026-02-06,control,email,web,Other Russia,35-44
105512,2026-03-13,test,email,web,Saint Petersburg,45+
105513,2026-03-23,test,social_ads,ios,Moscow,18-24
105514,2026-03-20,test,social_ads,web,Moscow,45+
105515,2026-02-15,control,paid_search,android,Other Russia,18-24
105516,2026-03-04,test,social_ads,web,Moscow,25-34
105517,2026-02-17,test,social_ads,web,Other Russia,35-44
105518,2026-03-02,control,organic,android,Moscow,45+
105519,2026-02-21,test,organic,android,Other Russia,25-34
105520,2026-02-17,control,social_ads,ios,Moscow,45+
105521,2026-02-09,test,organic,android,Other Russia,35-44
105522,2026-02-28,control,organic,web,Other Russia,35-44
105523,2026-03-09,test,organic,ios,Other Russia,35-44
105524,2026-03-24,control,referral,web,Other Russia,25-34
105525,2026-02-25,control,email,ios,Moscow,18-24
105526,2026-01-10,test,social_ads,android,Moscow,18-24
105527,2026-02-22,test,email,android,Moscow,18-24
105528,2026-01-29,test,referral,web,Other Russia,18-24
105529,2026-01-03,test,organic,web,Other Russia,18-24
105530,2026-01-07,control,organic,android,Moscow,25-34
105531,2026-02-23,test,organic,ios,Other Russia,25-34
105532,2026-03-27,control,organic,web,Moscow,18-24
105533,2026-02-15,control,paid_search,web,Moscow,25-34
105534,2026-02-10,test,organic,web,Moscow,18-24
105535,2026-01-08,test,email,ios,Other Russia,18-24
105536,2026-03-02,control,social_ads,ios,Moscow,25-34
105537,2026-01-05,control,paid_search,ios,Other Russia,35-44
105538,2026-03-17,test,email,ios,Other Russia,35-44
105539,2026-03-15,control,email,ios,Saint Petersburg,25-34
105540,2026-03-31,control,referral,web,Moscow,45+
105541,2026-01-26,control,referral,web,Other Russia,35-44
105542,2026-01-15,control,email,web,Other Russia,18-24
105543,2026-01-27,control,social_ads,android,Saint Petersburg,18-24
105544,2026-03-13,test,referral,android,Moscow,25-34
105545,2026-01-20,control,organic,web,Moscow,25-34
105546,2026-03-21,test,paid_search,ios,Moscow,35-44
105547,2026-01-14,test,paid_search,ios,Moscow,18-24
105548,2026-01-05,test,organic,ios,Other Russia,45+
105549,2026-01-20,test,organic,ios,Moscow,25-34
105550,2026-03-09,test,organic,android,Other Russia,45+
105551,2026-02-24,test,organic,web,Saint Petersburg,25-34
105552,2026-02-01,test,organic,ios,Saint Petersburg,18-24
105553,2026-03-01,test,paid_search,ios,Other Russia,25-34
105554,2026-02-28,test,referral,ios,Moscow,18-24
105555,2026-02-19,test,social_ads,web,Moscow,18-24
105556,2026-02-16,control,social_ads,ios,Saint Petersburg,35-44
105557,2026-01-10,test,organic,web,Saint Petersburg,25-34
105558,2026-01-24,test,referral,android,Other Russia,18-24
105559,2026-02-17,control,organic,ios,Other Russia,25-34
105560,2026-01-13,test,organic,web,Other Russia,25-34
105561,2026-02-12,control,paid_search,android,Other Russia,18-24
105562,2026-01-11,control,email,android,Moscow,18-24
105563,2026-03-12,test,email,ios,Moscow,35-44
105564,2026-01-10,control,referral,android,Moscow,18-24
105565,2026-01-09,control,social_ads,android,Other Russia,45+
105566,2026-02-27,control,paid_search,web,Moscow,18-24
105567,2026-01-20,test,social_ads,ios,Moscow,25-34
105568,2026-02-01,control,organic,ios,Other Russia,25-34
105569,2026-01-29,test,organic,ios,Moscow,18-24
105570,2026-01-20,test,email,android,Moscow,25-34
105571,2026-03-10,test,email,ios,Moscow,25-34
105572,2026-03-04,test,organic,web,Moscow,25-34
105573,2026-01-22,test,organic,ios,Moscow,35-44
105574,2026-03-03,control,organic,android,Moscow,45+
105575,2026-03-06,test,paid_search,web,Moscow,18-24
105576,2026-02-18,test,organic,web,Other Russia,25-34
105577,2026-02-22,control,social_ads,web,Moscow,18-24
105578,2026-03-26,control,organic,ios,Other Russia,18-24
105579,2026-02-10,test,organic,web,Other Russia,18-24
105580,2026-02-04,control,organic,web,Other Russia,25-34
105581,2026-02-18,test,referral,web,Other Russia,35-44
105582,2026-03-17,control,organic,ios,Saint Petersburg,25-34
105583,2026-03-05,test,paid_search,web,Moscow,45+
105584,2026-01-07,control,social_ads,web,Moscow,35-44
105585,2026-02-11,test,referral,ios,Moscow,18-24
105586,2026-03-08,control,organic,web,Other Russia,18-24
105587,2026-01-21,control,social_ads,web,Saint Petersburg,25-34
105588,2026-03-30,control,organic,ios,Moscow,25-34
105589,2026-03-14,control,social_ads,web,Moscow,18-24
105590,2026-03-18,test,paid_search,web,Other Russia,18-24
105591,2026-01-08,test,email,ios,Saint Petersburg,25-34
105592,2026-02-22,control,email,web,Moscow,25-34
105593,2026-02-17,test,referral,ios,Other Russia,25-34
105594,2026-02-26,control,email,android,Other Russia,35-44
105595,2026-03-18,control,organic,ios,Saint Petersburg,45+
105596,2026-02-01,test,social_ads,ios,Saint Petersburg,35-44
105597,2026-02-18,test,organic,android,Other Russia,25-34
105598,2026-03-03,test,organic,ios,Moscow,25-34
105599,2026-03-09,control,paid_search,android,Other Russia,18-24
105600,2026-03-11,control,social_ads,ios,Other Russia,45+
105601,2026-01-31,test,social_ads,ios,Other Russia,25-34
105602,2026-03-31,control,referral,android,Other Russia,18-24
105603,2026-01-01,control,paid_search,web,Other Russia,35-44
105604,2026-02-14,test,email,android,Moscow,25-34
105605,2026-02-24,test,referral,ios,Moscow,45+
105606,2026-01-06,control,referral,ios,Other Russia,18-24
105607,2026-02-10,control,organic,ios,Moscow,25-34
105608,2026-02-23,test,paid_search,web,Other Russia,45+
105609,2026-02-24,control,social_ads,web,Saint Petersburg,25-34
105610,2026-01-11,control,email,android,Moscow,25-34
105611,2026-01-25,control,organic,ios,Moscow,25-34
105612,2026-01-23,test,organic,android,Other Russia,25-34
105613,2026-02-27,test,paid_search,web,Moscow,18-24
105614,2026-01-30,control,organic,web,Moscow,18-24
105615,2026-02-21,control,referral,web,Moscow,25-34
105616,2026-03-07,test,organic,web,Moscow,18-24
105617,2026-03-13,test,paid_search,ios,Other Russia,25-34
105618,2026-01-17,test,social_ads,android,Other Russia,25-34
105619,2026-03-23,control,paid_search,android,Other Russia,35-44
105620,2026-01-15,test,organic,ios,Saint Petersburg,25-34
105621,2026-01-02,test,social_ads,web,Moscow,25-34
105622,2026-01-05,test,paid_search,ios,Other Russia,18-24
105623,2026-01-19,control,email,ios,Other Russia,25-34
105624,2026-03-20,test,social_ads,ios,Other Russia,18-24
105625,2026-01-19,control,email,ios,Moscow,45+
105626,2026-03-04,control,organic,web,Moscow,18-24
